phase,metric,n_SAD,n_HC,diff_SAD_minus_HC,cohens_d_SAD_minus_HC,hedges_g_SAD_minus_HC,rank_biserial_SAD_vs_HC,p,q_within_phase_feature,scalar_auc_abs_direction,metric_family,profile,interpretation
phase3_reinstatement,Neural_Safety_ThreatAxisProjection,22,28,-0.0820304900103605,-0.5489649251885425,-0.5403424394525967,-0.2305194805194805,0.0611845044002867,0.8507655291588465,0.6152597402597403,axis_projection_geometry,Q1_geometry_topology,Projection of safety onto the background-to-threat axis; higher values mean safety is more threat-like.
phase3_reinstatement,Neural_Euclid_ThreatToSafetyDistanceRatio,22,28,0.0941982111137171,0.5448950329298177,0.5363364722031714,0.2337662337662336,0.0568602479452649,0.8507655291588465,0.6168831168831168,normalized_geometry_ratio,Q1_geometry_topology,Derived FearNetwork profile metric.
phase3_reinstatement,Neural_TrialwiseEvidenceCertaintySNR,22,28,0.1684527239250539,0.5145007340255626,0.5064195706639046,0.0909090909090908,0.1036850608494038,0.8507655291588465,0.5454545454545454,representational_certainty,Q4_precision_dispersion,Trialwise evidence margin divided by trialwise evidence variability.
phase3_reinstatement,Neural_Euclid_TriangleAngle_Threat,22,28,-4.6422569817482255,-0.512640954891567,-0.5045890027204953,-0.3246753246753248,0.0775012862307113,0.8507655291588465,0.6623376623376624,geometry_triangle,Q1_geometry_topology,Derived FearNetwork profile metric.
phase3_reinstatement,Neural_ThreatToSafetyDistanceRatio,22,28,0.152589838477774,0.495094511707775,0.4873181581207419,0.1331168831168832,0.1023216147939799,0.8507655291588465,0.5665584415584416,normalized_geometry_ratio,Q1_geometry_topology,Ratio of threat-safety distance to safety-background distance.
phase3_reinstatement,Neural_Euclid_VicariousDiscrimination_Normalized,22,28,0.0695653096120369,0.4766931416675415,0.469205814835067,0.2954545454545454,0.0989011479583928,0.8507655291588465,0.6477272727272727,composite_geometry,Q1_geometry_topology,Derived FearNetwork profile metric.
phase3_reinstatement,Neural_Euclid_TriangleAngle_Background,22,28,4.471496828528302,0.4387376611639109,0.4318464937110746,0.1525974025974026,0.1238947191643433,0.8507655291588465,0.5762987012987013,geometry_triangle,Q1_geometry_topology,Derived FearNetwork profile metric.
phase3_reinstatement,Neural_ThreatSafetyVsBackgroundMean,22,28,0.1178271723297983,0.4333978379551726,0.4265905420710599,0.1428571428571428,0.1438205905375417,0.8507655291588465,0.5714285714285714,other,Q1_geometry_topology,Derived FearNetwork profile metric.
phase3_reinstatement,Neural_Euclid_VicariousDiscrimination,22,28,0.0047316185577344,0.4058385458989151,0.399464118476419,0.275974025974026,0.1328224815876111,0.8507655291588465,0.637987012987013,composite_geometry,Q1_geometry_topology,Derived FearNetwork profile metric.
phase3_reinstatement,Neural_CorrTriangleAngle_Background,22,28,7.3615107479404,0.4048563631407031,0.3984973626725245,0.1038961038961039,0.1786690299395171,0.8507655291588465,0.551948051948052,geometry_triangle,Q1_geometry_topology,Derived FearNetwork profile metric.
phase3_reinstatement,Neural_CorrTriangleAngle_Threat,22,28,-7.301933000192157,-0.3963996193297583,-0.3901734472984008,-0.2597402597402597,0.1709087970158977,0.8507655291588465,0.6298701298701299,geometry_triangle,Q1_geometry_topology,Derived FearNetwork profile metric.
phase3_reinstatement,Neural_ShockEvidence_CSR_Slope,22,28,0.0008567111046915,0.3721069845880548,0.3662623722646822,0.2337662337662338,0.2152549560106566,0.8507655291588465,0.6168831168831169,shock_prototype_evidence,Q6_shock_anchor_secondary,Derived FearNetwork profile metric.
phase3_reinstatement,Neural_VicariousDiscrimination_Normalized,22,28,0.0897001904856648,0.3636745226540822,0.3579623573767929,0.224025974025974,0.2152278080381691,0.8507655291588465,0.612012987012987,composite_geometry,Q1_geometry_topology,Derived FearNetwork profile metric.
phase3_reinstatement,Neural_SafetyEvidence,22,28,0.003995620893986,0.3398650735535382,0.3345268786809696,0.1071428571428572,0.1907467982560319,0.8507655291588465,0.5535714285714286,prototype_evidence,Q2_decision_evidence,Prototype evidence that safety trials look background-like rather than threat-like.
phase3_reinstatement,Neural_PrototypeThreatLike_Safety,22,28,-0.003995620893986,-0.3398650735535335,-0.3345268786809649,-0.1071428571428572,0.190746798256038,0.8507655291588465,0.5535714285714286,other,Q1_geometry_topology,Derived FearNetwork profile metric.
phase3_reinstatement,Neural_Safety_LearningAUC,22,28,0.0146477206569983,0.3395712626610765,0.3342376826192795,0.1331168831168829,0.1908358188754255,0.8507655291588465,0.5665584415584415,trajectory_auc,Q3_learning_dynamics,Mean safety evidence across extinction trials.
phase3_reinstatement,Neural_SafetySpecificity,22,28,0.0160884664404334,0.3391576010259864,0.3338305182873584,0.1071428571428572,0.1916072025712241,0.8507655291588465,0.5535714285714286,pairwise_geometry,Q1_geometry_topology,Derived FearNetwork profile metric.
phase3_reinstatement,Neural_ThreatVsBackgroundSpecificity,22,28,-0.0153309832628007,-0.3345624481880568,-0.3293075406248936,-0.1168831168831168,0.2051180449209051,0.8507655291588465,0.5584415584415584,pairwise_geometry,Q1_geometry_topology,Derived FearNetwork profile metric.
phase3_reinstatement,Neural_RawMean_SafetyMinusBackground,22,28,7.245993376842566,0.3334746929955126,0.3282368705924417,0.1298701298701299,0.2103413345098364,0.8507655291588465,0.564935064935065,raw_activation_mean,Q5_activation_magnitude_secondary,Derived FearNetwork profile metric.
phase3_reinstatement,Neural_TrialwiseEvidenceMargin,22,28,0.0025950301079021,0.333293787890039,0.3280588069284154,0.1655844155844155,0.2580778262112495,0.8507655291588465,0.5827922077922078,representational_certainty,Q4_precision_dispersion,Mean signed trialwise distance from the safety/threat decision boundary.
phase3_reinstatement,Neural_RawMean_ThreatMinusBackground,22,28,6.78707582111676,0.3278762920751799,0.3227264026708576,0.1103896103896104,0.2255584231723684,0.8507655291588465,0.5551948051948052,raw_activation_mean,Q5_activation_magnitude_secondary,Derived FearNetwork profile metric.
phase3_reinstatement,Neural_CV_VicariousDiscrimination,22,28,0.0087429602939946,0.3237169597335126,0.3186324001565465,0.305194805194805,0.228149981661807,0.8507655291588465,0.6525974025974025,split_half_geometry,Q1_geometry_topology,Derived FearNetwork profile metric.
phase3_reinstatement,Neural_Safety_LatePhaseEvidence,22,28,0.0138353791701266,0.3170231812791703,0.312043759583686,0.2077922077922078,0.2238669318719055,0.8507655291588465,0.6038961038961039,late_phase_evidence,Q3_learning_dynamics,Mean safety evidence during the last half of extinction trials.
phase3_reinstatement,Neural_VicariousDiscrimination,22,28,0.008422974809033,0.3081849776960588,0.3033443759521417,0.2142857142857142,0.244237878673225,0.8507655291588465,0.6071428571428571,composite_geometry,Q1_geometry_topology,Composite separation of threat from safety/background after accounting for safety-background distance.
phase3_reinstatement,Neural_PrototypeEvidenceMargin,22,28,0.0007120907625655,0.2931144738064996,0.2885105815477587,0.1396103896103895,0.3188638235161949,0.8507655291588465,0.5698051948051948,representational_certainty,Q4_precision_dispersion,Mean signed distance from ambiguous prototype evidence for safety and threat cues.
phase3_reinstatement,Neural_BoundarySeparation,22,28,0.0014241815251311,0.2931144738064986,0.2885105815477578,0.1396103896103895,0.3188638235161965,0.8507655291588465,0.5698051948051948,decision_boundary,Q2_decision_evidence,Difference between threat evidence for CSR and threat evidence for CSS.
phase3_reinstatement,Neural_PrototypeBoundarySeparation,22,28,0.0014241815251311,0.2931144738064986,0.2885105815477578,0.1396103896103895,0.3188638235161965,0.8507655291588465,0.5698051948051948,decision_boundary,Q2_decision_evidence,Derived FearNetwork profile metric.
phase3_reinstatement,Neural_BoundaryCertainty,22,28,0.0014241815251311,0.2931144738064986,0.2885105815477578,0.1396103896103895,0.3188638235161965,0.8507655291588465,0.5698051948051948,representational_certainty,Q4_precision_dispersion,Absolute separation between prototype threat evidence for CSR and CSS.
phase3_reinstatement,Neural_DynamicDiscriminationAUC,22,28,-0.0241053810981922,-0.2851280571321383,-0.2806496059729948,-0.055194805194805,0.2698423146637989,0.8507655291588465,0.5275974025974025,trajectory_auc,Q3_learning_dynamics,Mean trialwise threat-vs-safety evidence separation across extinction trials.
phase3_reinstatement,Neural_PrototypeDynamicDiscriminationAUC,22,28,-0.0241053810981922,-0.2851280571321383,-0.2806496059729948,-0.055194805194805,0.2698423146637989,0.8507655291588465,0.5275974025974025,trajectory_auc,Q3_learning_dynamics,Derived FearNetwork profile metric.
phase3_reinstatement,Neural_RawNorm_ThreatMinusBackground,22,28,403.4185727602476,0.2844887007076508,0.2800202917960123,0.1266233766233766,0.2893276821522115,0.8507655291588465,0.5633116883116883,raw_pattern_norm,Q5_activation_magnitude_secondary,Derived FearNetwork profile metric.
phase3_reinstatement,Neural_Euclid_ThreatToBackgroundDistanceRatio,22,28,0.0466255619325119,0.2776081190181889,0.2732477820702593,0.2305194805194803,0.352293624793785,0.8507655291588465,0.6152597402597402,normalized_geometry_ratio,Q1_geometry_topology,Derived FearNetwork profile metric.
phase3_reinstatement,Neural_RawNorm_SafetyMinusBackground,22,28,471.6633221514813,0.2767561029259457,0.2724091484297267,-0.0162337662337662,0.3228729653391935,0.8507655291588465,0.5081168831168832,raw_pattern_norm,Q5_activation_magnitude_secondary,Derived FearNetwork profile metric.
phase3_reinstatement,Neural_DynamicDiscrimination_LatePhase,22,28,-0.0226640438453306,-0.2713017909442055,-0.2670405062696891,-0.0551948051948052,0.2945861504870029,0.8507655291588465,0.5275974025974026,late_phase_evidence,Q3_learning_dynamics,Late-phase separation between threat evidence and safety evidence.
phase3_reinstatement,Neural_Threat_Trajectory_Slope,22,28,0.000853967566656,0.2609227138010221,0.2568244512805872,0.1623376623376622,0.4047970455888349,0.8507655291588465,0.5811688311688311,trialwise_slope,Q3_learning_dynamics,Trialwise change in threat evidence across extinction/reinstatement trials.
phase3_reinstatement,Neural_ShockEvidence_DiscriminationAUC,22,28,-0.0021887280365492,-0.2563324639621221,-0.2523062996066961,-0.12012987012987,0.4090177480660877,0.8507655291588465,0.560064935064935,shock_evidence_discrimination,Q6_shock_anchor_secondary,Mean trialwise CSR-minus-CSS shock evidence across reinstatement.
phase3_reinstatement,Neural_PrototypeEvidenceEntropy,22,28,0.0007237224961513,0.2552643577561139,0.2512549699379551,-0.0519480519480519,0.3201711255210382,0.8507655291588465,0.525974025974026,representational_certainty,Q4_precision_dispersion,Mean binary entropy of safety and threat prototype evidence; lower values indicate more certain evidence.
phase3_reinstatement,Neural_ShockEvidence_SHOCK,22,28,0.0005927998109751,0.2473160938599806,0.2434315478831223,-0.0324675324675325,0.3389424291082424,0.8507655291588465,0.5162337662337663,shock_prototype_evidence,Q6_shock_anchor_secondary,Derived FearNetwork profile metric.
phase3_reinstatement,Neural_Shock_Dist_Background,22,28,0.0053005363823146,0.2459193753643641,0.2420567673743479,-0.0324675324675325,0.3420180874562344,0.8507655291588465,0.5162337662337663,shock_pairwise_geometry,Q6_shock_anchor_secondary,Derived FearNetwork profile metric.
phase3_reinstatement,Neural_ResidualizedShockAxis_Axis_Norm,22,28,-2.304977131575299,-0.2440138251859174,-0.2401811473034161,-0.1493506493506493,0.3872866524335517,0.8507655291588465,0.5746753246753247,residualized_shock_axis,Q6_shock_anchor_secondary,Derived FearNetwork profile metric.
phase3_reinstatement,Neural_ResidualizedShockAxis_Discrimination_LatePhase,22,28,-0.0927521780287484,-0.2417449868381426,-0.2379479451600566,-0.1363636363636363,0.4010979320153746,0.8507655291588465,0.5681818181818181,residualized_shock_axis,Q6_shock_anchor_secondary,Derived FearNetwork profile metric.
phase3_reinstatement,Neural_Dist_Threat_Safety,22,28,0.0049253410395882,0.2282579509257054,0.2246727475080241,0.0779220779220779,0.4417885458551791,0.8507655291588465,0.538961038961039,pairwise_geometry,Q1_geometry_topology,Pattern distance between reinforced/threat cue and safety cue.
phase3_reinstatement,Neural_ShockEvidence_CSS_Slope,22,28,0.001110069332213,0.2279722294121672,0.22439151376695,0.1103896103896102,0.4655829757701148,0.8507655291588465,0.5551948051948051,shock_prototype_evidence,Q6_shock_anchor_secondary,Derived FearNetwork profile metric.
phase3_reinstatement,Neural_Threat_LearningAUC,22,28,-0.0094576604411939,-0.2208290013684032,-0.2173604830223026,0.0194805194805194,0.3947916692530218,0.8507655291588465,0.5097402597402597,trajectory_auc,Q3_learning_dynamics,Mean threat evidence across extinction trials.
phase3_reinstatement,Neural_ThreatToBackgroundDistanceRatio,22,28,0.0679886536004117,0.2194371825233307,0.2159905252062104,0.146103896103896,0.4627996458665603,0.8507655291588465,0.573051948051948,normalized_geometry_ratio,Q1_geometry_topology,Ratio of threat-background distance to safety-background distance.
phase3_reinstatement,Neural_PrototypeEvidenceCertainty,22,28,-0.0050488681635729,-0.2189769809258098,-0.2155375519060327,0.0681818181818181,0.3954535300474372,0.8507655291588465,0.5340909090909091,representational_certainty,Q4_precision_dispersion,Mean absolute distance from ambiguous prototype evidence for safety and threat cues.
phase3_reinstatement,Neural_Euclid_Dist_Safety_Background,22,28,-0.0054546515930196,-0.2186649410905371,-0.2152304132200051,-0.0681818181818181,0.4135209471420382,0.8507655291588465,0.5340909090909091,pairwise_geometry,Q1_geometry_topology,Derived FearNetwork profile metric.
phase3_reinstatement,Neural_Dist_Threat_Background,22,28,-0.0104056422232124,-0.2164040913395492,-0.2130050741980904,0.0227272727272727,0.4053096983661768,0.8507655291588465,0.5113636363636364,pairwise_geometry,Q1_geometry_topology,Pattern distance between reinforced/threat cue and background cue.
phase3_reinstatement,Neural_ShockEvidence_Discrimination_LatePhase,22,28,-0.0039758996657737,-0.2159900580443803,-0.2125975440436832,-0.0194805194805193,0.4922400412143647,0.8507655291588465,0.5097402597402596,shock_evidence_discrimination,Q6_shock_anchor_secondary,Derived FearNetwork profile metric.
phase3_reinstatement,Neural_ThreatEvidence,22,28,-0.0025714393688549,-0.2158449893997112,-0.2124547539641137,0.0227272727272727,0.406636348344722,0.8507655291588465,0.5113636363636364,prototype_evidence,Q2_decision_evidence,Prototype evidence that threat trials look threat-like rather than background-like.
phase3_reinstatement,Neural_PrototypeThreatLike_Threat,22,28,-0.0025714393688549,-0.2158449893997112,-0.2124547539641137,0.0227272727272727,0.406636348344722,0.8507655291588465,0.5113636363636364,other,Q1_geometry_topology,Derived FearNetwork profile metric.
phase3_reinstatement,Neural_Certainty_CSR,22,28,-0.0051428787377096,-0.2158449893997008,-0.2124547539641034,0.0227272727272727,0.4066363483447445,0.8507655291588465,0.5113636363636364,representational_certainty,Q2_decision_evidence,Certainty of expected threat-state evidence for CSR relative to maximal ambiguity.
phase3_reinstatement,Neural_ThreatEvidenceCertainty,22,28,-0.0051428787377096,-0.2158449893997008,-0.2124547539641034,0.0227272727272727,0.4066363483447445,0.8507655291588465,0.5113636363636364,representational_certainty,Q4_precision_dispersion,Derived FearNetwork profile metric.
phase3_reinstatement,Neural_Certainty_CSS,22,28,-0.0049548575894363,-0.2154852226029581,-0.2121006379547441,0.1493506493506491,0.4011381223397365,0.8507655291588465,0.5746753246753246,representational_certainty,Q2_decision_evidence,Certainty of expected safety-state evidence for CSS relative to maximal ambiguity.
phase3_reinstatement,Neural_SafetyEvidenceCertainty,22,28,-0.0049548575894363,-0.2154852226029581,-0.2121006379547441,0.1493506493506491,0.4011381223397365,0.8507655291588465,0.5746753246753246,representational_certainty,Q4_precision_dispersion,Derived FearNetwork profile metric.
phase3_reinstatement,Neural_Euclid_ThreatTriangleOpenness_Normalized,22,28,0.0187747378410671,0.2108604689440853,0.2075485244056965,0.2305194805194803,0.4818866327035205,0.8507655291588465,0.6152597402597402,geometry_triangle,Q1_geometry_topology,Derived FearNetwork profile metric.
phase3_reinstatement,Neural_ResidualizedShockAxis_Discrimination_EarlyLate_Change,22,28,0.0886024239909926,0.2104802274816904,0.2071742553222921,0.1785714285714286,0.4595524875986413,0.8507655291588465,0.5892857142857143,residualized_shock_axis,Q6_shock_anchor_secondary,Derived FearNetwork profile metric.
phase3_reinstatement,Neural_SafetySimilarity_Background,22,28,0.0111631254008451,0.2093277597434493,0.2060398891715626,-0.0032467532467532,0.4250489430714842,0.8507655291588465,0.5016233766233766,pairwise_geometry,Q1_geometry_topology,Derived FearNetwork profile metric.
phase3_reinstatement,Neural_Dist_Safety_Background,22,28,-0.0111631254008451,-0.2093277597434477,-0.2060398891715611,0.0032467532467532,0.4250489430714875,0.8507655291588465,0.5016233766233766,pairwise_geometry,Q1_geometry_topology,Pattern distance between safety cue and background cue.
phase3_reinstatement,Neural_Threat_LatePhaseEvidence,22,28,-0.008828664675204,-0.2078857751596202,-0.2046205535602544,0.0227272727272727,0.4266858822846386,0.8507655291588465,0.5113636363636364,late_phase_evidence,Q3_learning_dynamics,Mean threat evidence during the last half of extinction trials.
phase3_reinstatement,Neural_TrialwiseEvidenceCertainty,22,28,-0.0087440532632119,-0.2077407523663459,-0.2044778086119006,0.0681818181818183,0.4211702151994,0.8507655291588465,0.5340909090909092,representational_certainty,Q4_precision_dispersion,Mean absolute trialwise distance from the safety/threat decision boundary.
phase3_reinstatement,Neural_ShockEvidence_CSS_EarlyLate_Change,22,28,0.0040570278964174,0.2074072715925863,0.2041495657560535,0.064935064935065,0.5039232482190958,0.8507655291588465,0.5324675324675325,shock_prototype_evidence,Q6_shock_anchor_secondary,Derived FearNetwork profile metric.
phase3_reinstatement,Neural_CorrTriangleArea,22,28,-0.0001932289781948,-0.2064589737088846,-0.2032161626035095,0.0324675324675323,0.4415359570857787,0.8507655291588465,0.5162337662337662,geometry_triangle,Q1_geometry_topology,Derived FearNetwork profile metric.
phase3_reinstatement,Neural_ShockEvidence_CSR,22,28,-0.0013516777486401,-0.2021455948580529,-0.1989705331587118,0.0422077922077921,0.4372476583611793,0.8507655291588465,0.5211038961038961,shock_prototype_evidence,Q6_shock_anchor_secondary,Prototype evidence that CSR patterns look shock-like rather than background-like.
phase3_reinstatement,Neural_Shock_Anchor_ThreatMinusBackground_Proximity,22,28,-0.0106671509614848,-0.1922777223522746,-0.1892576534148043,0.0422077922077921,0.4613872074704291,0.8507655291588465,0.5211038961038961,shock_anchor_geometry,Q6_shock_anchor_secondary,Threat-cue proximity to SHOCK relative to CS-; positive values mean CSR is closer to SHOCK than to CS-.
phase3_reinstatement,Neural_ShockEvidence_CSS,22,28,-0.0014741379620998,-0.1914606547622666,-0.1884534193471524,0.0064935064935065,0.4671597773206326,0.8507655291588465,0.5032467532467533,shock_prototype_evidence,Q6_shock_anchor_secondary,Prototype evidence that CSS patterns look shock-like rather than background-like.
phase3_reinstatement,Neural_Euclid_Dist_Threat_Safety,22,28,0.0025326032680492,0.1906550949084308,0.18766051226589,0.0649350649350648,0.5184567754363789,0.8507655291588465,0.5324675324675324,pairwise_geometry,Q1_geometry_topology,Derived FearNetwork profile metric.
phase3_reinstatement,Neural_Shock_Anchor_SafetyMinusBackground_Proximity,22,28,-0.0115483987124329,-0.182302825861911,-0.1794394306913051,0.0064935064935065,0.4909640378675278,0.8507655291588465,0.5032467532467533,shock_anchor_geometry,Q6_shock_anchor_secondary,Derived FearNetwork profile metric.
phase3_reinstatement,Neural_Shock_Anchor_SafetySpecificity,22,28,0.0115483987124329,0.182302825861911,0.1794394306913051,-0.0064935064935064,0.4909640378675278,0.8507655291588465,0.5032467532467533,shock_anchor_geometry,Q6_shock_anchor_secondary,Safety-cue specificity away from SHOCK; positive values mean CSS is closer to CS- than to SHOCK.
phase3_reinstatement,Neural_CorrTriangleArea_Normalized,22,28,-0.01109736578229,-0.1791580471129975,-0.1763440463730027,-0.1428571428571429,0.5261928414399955,0.8507655291588465,0.5714285714285714,geometry_triangle,Q1_geometry_topology,Derived FearNetwork profile metric.
phase3_reinstatement,Neural_Safety_InitialFinal_Change,22,28,0.0059437394799144,0.1788196941678005,0.1760110078719712,-0.0064935064935065,0.5357255922569782,0.8507655291588465,0.5032467532467533,initial_final_change,Q3_learning_dynamics,Derived FearNetwork profile metric.
phase3_reinstatement,Neural_SafetyDispersion,22,28,0.0080152739266901,0.1753089131436126,0.1725553700052313,0.0551948051948052,0.5497054090050519,0.8507655291588465,0.5275974025974026,within_cue_dispersion,Q4_precision_dispersion,Derived FearNetwork profile metric.
phase3_reinstatement,Neural_SafetyPrecision,22,28,-0.0080152739266901,-0.1753089131436126,-0.1725553700052313,-0.0551948051948052,0.5497054090050519,0.8507655291588465,0.5275974025974026,within_cue_precision,Q4_precision_dispersion,Derived FearNetwork profile metric.
phase3_reinstatement,Neural_Euclid_Dist_Threat_Background,22,28,-0.0039786693386195,-0.171615340871272,-0.1689198119570635,-0.0227272727272727,0.516736714528663,0.8507655291588465,0.5113636363636364,pairwise_geometry,Q1_geometry_topology,Derived FearNetwork profile metric.
phase3_reinstatement,Neural_Euclid_ThreatTriangleOpenness,22,28,0.0014759822544,0.1678202309082856,0.1651843110510875,0.2532467532467533,0.5826342361635364,0.8507655291588465,0.6266233766233766,geometry_triangle,Q1_geometry_topology,Derived FearNetwork profile metric.
phase3_reinstatement,Neural_ShockEvidence_Discrimination_EarlyLate_Change,22,28,-0.0035743432584491,-0.1653428487881193,-0.1627458406919708,0.0194805194805194,0.5990789895509798,0.8507655291588465,0.5097402597402597,shock_evidence_discrimination,Q6_shock_anchor_secondary,Derived FearNetwork profile metric.
phase3_reinstatement,Neural_CV_Dist_Safety_Background,22,28,-0.00993003316148,-0.1603217118093826,-0.1578035697390782,-0.0097402597402597,0.5509063709693061,0.8507655291588465,0.5048701298701299,split_half_geometry,Q1_geometry_topology,Derived FearNetwork profile metric.
phase3_reinstatement,Neural_CV_Dist_Threat_Safety,22,28,0.0058953719829772,0.1567081666734984,0.1542467818566371,0.0422077922077921,0.5946547215289859,0.8507655291588465,0.5211038961038961,split_half_geometry,Q1_geometry_topology,Derived FearNetwork profile metric.
phase3_reinstatement,Neural_SafetyVsBackgroundDispersion,22,28,0.0083228532250486,0.156371957136043,0.153915853097257,-0.1461038961038961,0.5723368660558956,0.8507655291588465,0.573051948051948,within_cue_dispersion,Q4_precision_dispersion,Whether safety patterns are more variable around their prototype than background patterns.
phase3_reinstatement,Neural_DynamicDiscrimination_Volatility,22,28,-0.004564108189931,-0.1562247084954782,-0.1537709172625649,-0.0876623376623377,0.5780786272775151,0.8507655291588465,0.5438311688311689,trajectory_volatility,Q3_learning_dynamics,Derived FearNetwork profile metric.
phase3_reinstatement,Neural_PrototypeDynamicDiscrimination_Volatility,22,28,-0.004564108189931,-0.1562247084954782,-0.1537709172625649,-0.0876623376623377,0.5780786272775151,0.8507655291588465,0.5438311688311689,trajectory_volatility,Q3_learning_dynamics,Derived FearNetwork profile metric.
phase3_reinstatement,Neural_CorrTrianglePerimeter,22,28,-0.0166434265844693,-0.1505518309708351,-0.148187142526267,0.0551948051948052,0.5688135114623961,0.8507655291588465,0.5275974025974026,geometry_triangle,Q1_geometry_topology,Derived FearNetwork profile metric.
phase3_reinstatement,Neural_DynamicDiscrimination_InitialFinal_Change,22,28,-0.0054487030365723,-0.1436160220278526,-0.1413602729907659,0.029220779220779,0.6020802206354914,0.8507655291588465,0.5146103896103895,initial_final_change,Q3_learning_dynamics,Derived FearNetwork profile metric.
phase3_reinstatement,Neural_PrototypeDynamicDiscrimination_InitialFinal_Change,22,28,-0.0054487030365723,-0.1436160220278526,-0.1413602729907659,0.029220779220779,0.6020802206354914,0.8507655291588465,0.5146103896103895,initial_final_change,Q3_learning_dynamics,Derived FearNetwork profile metric.
phase3_reinstatement,Neural_Euclid_TriangleArea,22,28,-9.670434884203564e-05,-0.1435105181711704,-0.1412564262627227,0.0064935064935065,0.5961712071839871,0.8507655291588465,0.5032467532467533,geometry_triangle,Q1_geometry_topology,Derived FearNetwork profile metric.
phase3_reinstatement,Neural_CV_Dist_Threat_Background,22,28,-0.008269517717948,-0.1424485114696062,-0.1402111002946909,0.0454545454545454,0.5916600039033298,0.8507655291588465,0.5227272727272727,split_half_geometry,Q1_geometry_topology,Derived FearNetwork profile metric.
phase3_reinstatement,Neural_DynamicDiscrimination_EarlyLate_Change,22,28,0.0028826745057232,0.1326329733411783,0.130549732922207,0.0487012987012986,0.6530683007552744,0.8759630608575838,0.5243506493506493,early_late_change,Q3_learning_dynamics,Late-minus-early change in threat-vs-safety evidence separation.
phase3_reinstatement,Neural_PrototypeDynamicDiscrimination_EarlyLate_Change,22,28,0.0028826745057232,0.1326329733411783,0.130549732922207,0.0487012987012986,0.6530683007552744,0.8759630608575838,0.5243506493506493,early_late_change,Q3_learning_dynamics,Derived FearNetwork profile metric.
phase3_reinstatement,Neural_ResidualizedShockAxis_Discrimination_Volatility,22,28,0.058141869929408,0.1287435173311752,0.1267213678442981,-0.0259740259740259,0.660341384338794,0.8759630608575838,0.512987012987013,residualized_shock_axis,Q6_shock_anchor_secondary,Derived FearNetwork profile metric.
phase3_reinstatement,Neural_Shock_Anchor_Axis_Norm,22,28,-1.281979712167768,-0.1277780194860494,-0.1257710348867921,-0.0584415584415585,0.6478068818001723,0.8759630608575838,0.5292207792207793,shock_anchor_geometry,Q6_shock_anchor_secondary,Derived FearNetwork profile metric.
phase3_reinstatement,Neural_Euclid_TrianglePerimeter,22,28,-0.0069007176635899,-0.1237210313762577,-0.1217777691033322,0.0064935064935065,0.6479282637907395,0.8759630608575838,0.5032467532467533,geometry_triangle,Q1_geometry_topology,Derived FearNetwork profile metric.
phase3_reinstatement,Neural_ShockEvidence_CSR_AUC,22,28,-0.0017718446587559,-0.1218802510691538,-0.119965901575921,-0.0162337662337661,0.6560964626856538,0.8759630608575838,0.5081168831168831,shock_prototype_evidence,Q6_shock_anchor_secondary,Derived FearNetwork profile metric.
phase3_reinstatement,Neural_Safety_EarlyLate_Change,22,28,-0.0016246829737433,-0.1179701329459472,-0.1161171989206182,0.0,0.6920736414254021,0.8966553911600627,0.5,early_late_change,Q3_learning_dynamics,Late-minus-early change in safety evidence; positive values indicate safety becomes more background-like over trials.
phase3_reinstatement,Neural_ThreatTriangleOpenness_Normalized,22,28,0.0191781990948945,0.1165035679931568,0.1146736690194423,0.146103896103896,0.696632265439741,0.8966553911600627,0.573051948051948,geometry_triangle,Q1_geometry_topology,Derived FearNetwork profile metric.
phase3_reinstatement,Neural_Threat_Safety_Distance,22,28,0.0191781990948945,0.1165035679931568,0.1146736690194423,0.146103896103896,0.696632265439741,0.8966553911600627,0.573051948051948,other,Q1_geometry_topology,"Normalized threat-background minus safety-background distance; positive values indicate threat is more differentiated from CS- than safety is, scaled by the total CS-anchored distance."
phase3_reinstatement,Neural_ShockEvidence_Discrimination_Volatility,22,28,0.0022387631376301,0.1000552235532865,0.0984836755393605,-0.0292207792207791,0.7419161334894553,0.9408471966483608,0.5146103896103895,shock_evidence_discrimination,Q6_shock_anchor_secondary,Trial-to-trial instability in CSR-minus-CSS shock evidence.
phase3_reinstatement,Neural_CSPlusDispersion,22,28,0.0037218192177686,0.0883322491186533,0.0869448315932295,0.0584415584415585,0.755989477289823,0.9408471966483608,0.5292207792207793,within_cue_dispersion,Q4_precision_dispersion,Derived FearNetwork profile metric.
phase3_reinstatement,Neural_CSPlusPrecision,22,28,-0.0037218192177686,-0.0883322491186533,-0.0869448315932295,-0.0584415584415585,0.755989477289823,0.9408471966483608,0.5292207792207793,within_cue_precision,Q4_precision_dispersion,Derived FearNetwork profile metric.
phase3_reinstatement,Neural_ResidualizedShockAxis_Discrimination_Slope,22,28,0.008963540290925,0.0846944452138875,0.0833641659696903,0.1298701298701299,0.7729589171893418,0.9479684833454192,0.564935064935065,residualized_shock_axis,Q6_shock_anchor_secondary,Trialwise change in residualized shock-axis contrast for CSR versus CSS.
phase3_reinstatement,Neural_ResidualizedShockAxis_CSS_Projection,22,28,-0.0167773455441145,-0.0836727318179766,-0.0823585004281654,-0.0032467532467532,0.7599150434467531,0.9408471966483608,0.5016233766233766,residualized_shock_axis,Q6_shock_anchor_secondary,Derived FearNetwork profile metric.
